Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,BioSampleModel,tissue,dev_stage,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Cultivar,BIOMATERIAL_PROVIDER,isolate,lat_lon,Collection_Date,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,sample_name,Submitter_Id,external_id,INSDC_last_update,ENA_first_public,common_name,INSDC_first_public,INSDC_center_alias,ENA_last_update,Ecotype,collected_by,AGE,replicate,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,SEQUENCING_CENTER (run),strain,HOST,isolation_source,sample_type,scientific_name,Depth,elev,management,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),altitude,environment_(biome),environment_(feature),environment_(material),investigation_type,miscellaneous_environmental_package,project_name,Sequencing_method,biotic_relationship,ENA-LAST-UPDATE,estimated_size,num_replicons,variety,ENA-FIRST-PUBLIC,subspecies,genotype,ref_biomaterial,env_biome,Specimen_voucher,env_feature,env_material,ploidy,propagation,sub_species,collectorNo,culture-collection,host_tissue_sampled,library_preparation_date (exp),plant_developmental_stage,plant_growth_medium,plant_structure,chem_administration,culture_collection,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),identified_by,lab_host,passage_history,serotype,Serovar,sex,type-material,collection_method,growth_med,host_description,Host_disease,Other_strain_designation,pathotype,plant_body_site,provider,samp_collect_device,samp_mat_process,source_material_id,specific_host,specimen_category,subgroup,subtype,Temp,trophic_level,uFORGE_Sample_ID,alias,bio_material,geographic_location_(altitude),geographical_origin,height_or_length,isolation_and_growth_condition,lat_lEn,mating_type,organism_common_name,population,samp_size,treatment
ERR894951,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974354,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,270851160,"run.zq,sra,fastq","gs,s3,ena,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,ena",2016-09-29T00:15:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894952,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974355,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,274944197,"sra,fastq,run.zq","ncbi,ena,gs,s3","ncbi.public,ena,gs.us-east1,s3.us-east-1",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894953,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974356,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,277659349,"run.zq,fastq,sra","ncbi,ena,s3,gs","ena,s3.us-east-1,gs.us-east1,ncbi.public",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894954,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974357,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,279481469,"sra,fastq,run.zq","ena,gs,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.us-east1",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894955,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974358,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,282334631,"run.zq,fastq,sra","gs,ena,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1,ena",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894956,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974359,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,285647395,"run.zq,sra,fastq","ncbi,s3,gs,ena","ncbi.public,ena,s3.us-east-1,gs.us-east1",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894957,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974360,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,278963959,"run.zq,fastq,sra","ena,gs,s3,ncbi","ena,s3.us-east-1,ncbi.public,gs.us-east1",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894958,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974361,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,266007309,"sra,run.zq,fastq","ncbi,gs,s3,ena","gs.us-east1,s3.us-east-1,ncbi.public,ena",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894959,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974362,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,267753273,"sra,fastq,run.zq","gs,ena,ncbi,s3","gs.us-east1,ena,ncbi.public,s3.us-east-1",2016-09-29T00:16:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894960,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974363,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,271099381,"fastq,sra,run.zq","gs,s3,ncbi,ena","ncbi.public,gs.us-east1,s3.us-east-1,ena",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894961,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974364,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,272590120,"run.zq,fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,s3.us-east-1,gs.us-east1",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894962,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974365,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,273725570,"fastq,run.zq,sra","gs,ncbi,ena,s3","ena,ncbi.public,s3.us-east-1,gs.us-east1",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894963,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974366,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,276459611,"run.zq,fastq,sra","ncbi,gs,s3,ena","ena,gs.us-east1,s3.us-east-1,ncbi.public",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894964,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974367,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,280440357,"sra,fastq,run.zq","ncbi,s3,gs,ena","s3.us-east-1,ncbi.public,gs.us-east1,ena",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894965,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974368,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,281348703,"fastq,run.zq,sra","gs,ena,ncbi,s3","s3.us-east-1,ena,gs.us-east1,ncbi.public",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894966,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974369,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,267243075,"fastq,run.zq,sra","ncbi,gs,s3,ena","ncbi.public,ena,gs.us-east1,s3.us-east-1",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894967,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974370,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,268096857,"fastq,run.zq,sra","gs,s3,ncbi,ena","s3.us-east-1,gs.us-east1,ncbi.public,ena",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894968,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974371,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,271050445,"sra,run.zq,fastq","ena,ncbi,gs,s3","ena,s3.us-east-1,ncbi.public,gs.us-east1",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894969,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974372,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,273681416,"sra,run.zq,fastq","s3,ena,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1,ena",2016-09-29T00:17:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894970,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974373,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,274368880,"sra,fastq,run.zq","ncbi,ena,gs,s3","ncbi.public,ena,gs.us-east1,s3.us-east-1",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894971,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974374,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,276929582,"fastq,sra,run.zq","s3,ncbi,gs,ena","gs.us-east1,s3.us-east-1,ncbi.public,ena",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894972,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974375,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,280790311,"run.zq,sra,fastq","s3,ncbi,ena,gs","ena,ncbi.public,s3.us-east-1,gs.us-east1",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894973,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974376,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,278485262,"fastq,sra,run.zq","ena,gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,ena",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894974,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974377,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,268210918,"sra,fastq,run.zq","ncbi,gs,s3,ena","ena,gs.us-east1,ncbi.public,s3.us-east-1",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894975,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974378,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,271331190,"run.zq,sra,fastq","ncbi,ena,gs,s3","gs.us-east1,s3.us-east-1,ena,ncbi.public",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894976,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974379,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,273891146,"fastq,sra,run.zq","ncbi,s3,gs,ena","s3.us-east-1,gs.us-east1,ena,ncbi.public",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894977,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974380,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,275685747,"fastq,sra,run.zq","gs,ncbi,s3,ena","gs.us-east1,ncbi.public,s3.us-east-1,ena",2016-09-29T00:18:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894978,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974381,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,276687627,"run.zq,sra,fastq","ena,ncbi,gs,s3","ncbi.public,ena,s3.us-east-1,gs.us-east1",2016-09-29T00:19:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894979,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974382,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,279056596,"sra,fastq,run.zq","ena,ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,ena",2016-09-29T00:19:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
